student_id,cohort_year,species,clan,gender,forename,surname,full_name,age,education,socio_economic_rank,disabilities,first_gen
3260,1046-47,Elf,baobab,female,Yllessa,Goldmantle,Yllessa Goldmantle,24,academic,6,autistic_spectrum,False
3261,1046-47,Dwarf,flint,female,Tanni,Stonebar,Tanni Stonebar,18,no_qualifications,2,no_known_disabilities,False
3262,1046-47,Dwarf,obsidian,female,Elura,Soulcarve,Elura Soulcarve,18,vocational,5,no_known_disabilities,True
3263,1046-47,Dwarf,flint,male,Thorkel,Spallvein,Thorkel Spallvein,18,no_qualifications,1,no_known_disabilities,True
3264,1046-47,Elf,holly,neuter,Sylri,Tomeflower,Sylri Tomeflower,18,no_qualifications,2,no_known_disabilities,True
3265,1046-47,Dwarf,sandstone,male,Harnin,Loambinder,Harnin Loambinder,18,academic,3,autistic_spectrum,False
3266,1046-47,Dwarf,flint,female,Tilda,Slagvein,Tilda Slagvein,18,vocational,2,mental_health_disability,True
3267,1046-47,Dwarf,slate,female,Sela,Greylatch,Sela Greylatch,18,academic,3,adhd,False
3268,1046-47,Dwarf,sandstone,male,Ludo,Loambinder,Ludo Loambinder,18,no_qualifications,7,other_neurodivergence,False
3269,1046-47,Dwarf,slate,female,Tilna,Dowelturn,Tilna Dowelturn,18,academic,6,mental_health_disability,True
3270,1046-47,Dwarf,sandstone,male,Rodan,Pathstitch,Rodan Pathstitch,18,no_qualifications,4,"physical_disability,adhd",False
3271,1046-47,Elf,yew,male,Ilrian,Pactweaver,Ilrian Pactweaver,18,academic,7,deaf_or_hearing_impaired,False
3272,1046-47,Elf,holly,female,Aelrin,Songindex,Aelrin Songindex,18,vocational,4,mental_health_disability,True
3273,1046-47,Dwarf,sandstone,female,Velna,Clayreach,Velna Clayreach,18,vocational,1,no_known_disabilities,False
3274,1046-47,Dwarf,bismuth,male,Dremel,Patterncatcher,Dremel Patterncatcher,18,academic,8,no_known_disabilities,False
3275,1046-47,Elf,yew,male,Aerthorn,Veilkeeper,Aerthorn Veilkeeper,18,academic,6,no_known_disabilities,False
3276,1046-47,Elf,baobab,male,Cyranor,Silkenroot,Cyranor Silkenroot,18,academic,8,no_known_disabilities,False
3277,1046-47,Dwarf,granite,male,Jarvik,Shieldbrow,Jarvik Shieldbrow,18,academic,5,no_known_disabilities,False
3278,1046-47,Elf,yew,female,Saelith,Vowroot,Saelith Vowroot,18,academic,7,no_known_disabilities,False
3279,1046-47,Dwarf,flint,female,Marnie,Flintroot,Marnie Flintroot,18,vocational,1,"mental_health_disability,communication_difficulties",True
3280,1046-47,Elf,palm,female,Mireya,Tidesong,Mireya Tidesong,18,academic,4,no_known_disabilities,True
3281,1046-47,Dwarf,malachite,male,Bolvik,Castgrip,Bolvik Castgrip,18,academic,7,no_known_disabilities,False
3282,1046-47,Dwarf,sandstone,male,Korran,Guildmark,Korran Guildmark,18,academic,4,communication_difficulties,False
3283,1046-47,Dwarf,malachite,female,Urda,Cragturner,Urda Cragturner,18,academic,5,"specific_learning_disability,other_neurodivergence",False
3284,1046-47,Elf,yew,female,Virella,Vowroot,Virella Vowroot,18,vocational,6,no_known_disabilities,False
3285,1046-47,Elf,yew,male,Eredor,Sealbough,Eredor Sealbough,18,academic,7,no_known_disabilities,False
3286,1046-47,Elf,baobab,neuter,Phirael,Ivoryscroll,Phirael Ivoryscroll,18,academic,6,no_known_disabilities,True
3287,1046-47,Dwarf,slate,neuter,Orin,Brickscribe,Orin Brickscribe,18,academic,1,communication_difficulties,True
3288,1046-47,Elf,baobab,male,Arivor,Goldmantle,Arivor Goldmantle,18,academic,5,autistic_spectrum,False
3289,1046-47,Elf,holly,male,Corlen,Emberhymn,Corlen Emberhymn,18,academic,3,no_known_disabilities,False
3290,1046-47,Elf,palm,female,Lissel,Sandcymbal,Lissel Sandcymbal,18,vocational,5,autistic_spectrum,True
3291,1046-47,Elf,yew,neuter,Aluin,Pactweaver,Aluin Pactweaver,18,no_qualifications,3,adhd,False
3292,1046-47,Elf,baobab,male,Taelon,Deepveil,Taelon Deepveil,18,academic,8,no_known_disabilities,False
3293,1046-47,Dwarf,bismuth,female,Nessa,Prismweft,Nessa Prismweft,18,academic,5,no_known_disabilities,True
3294,1046-47,Elf,ash,male,Kaelen,Blazewind,Kaelen Blazewind,18,academic,3,no_known_disabilities,False
3295,1046-47,Elf,palm,neuter,Solen,Duneweaver,Solen Duneweaver,18,no_qualifications,2,autistic_spectrum,False
3296,1046-47,Dwarf,alabaster,male,Halem,Gracestone,Halem Gracestone,18,no_qualifications,1,"mental_health_disability,blind_or_visually_impaired",False
3297,1046-47,Dwarf,alabaster,female,Tilda,Homehewer,Tilda Homehewer,18,no_qualifications,1,no_known_disabilities,True
3298,1046-47,Dwarf,alabaster,female,Renya,Mosshearth,Renya Mosshearth,18,no_qualifications,1,physical_disability,True
3299,1046-47,Elf,baobab,female,Inyara,Highbark,Inyara Highbark,18,academic,7,mental_health_disability,False
3300,1046-47,Dwarf,obsidian,neuter,Sorell,Ritualmark,Sorell Ritualmark,18,academic,7,other_neurodivergence,False
3301,1046-47,Elf,rowan,male,Viren,Windpoem,Viren Windpoem,18,vocational,4,no_known_disabilities,True
3302,1046-47,Elf,yew,male,Oloran,Linejudge,Oloran Linejudge,18,academic,5,"autistic_spectrum,wheelchair_user",True
3303,1046-47,Elf,rowan,female,Elenna,Fogwhisper,Elenna Fogwhisper,18,academic,8,no_known_disabilities,False
3304,1046-47,Elf,rowan,female,Alira,Starpetal,Alira Starpetal,24,academic,4,no_known_disabilities,True
3305,1046-47,Elf,palm,male,Coren,Shoalspirit,Coren Shoalspirit,18,vocational,5,dyslexia,False
3306,1046-47,Dwarf,granite,male,Harvik,Grimward,Harvik Grimward,18,academic,6,no_known_disabilities,False
3307,1046-47,Dwarf,flint,male,Brann,Masonflare,Brann Masonflare,18,vocational,1,no_known_disabilities,True
3308,1046-47,Elf,holly,male,Thalion,Memorybraid,Thalion Memorybraid,18,academic,7,no_known_disabilities,False
3309,1046-47,Dwarf,flint,female,Erla,Shaftbinder,Erla Shaftbinder,18,no_qualifications,3,adhd,True
3310,1046-47,Elf,baobab,female,Yllessa,Diademshade,Yllessa Diademshade,18,academic,6,mental_health_disability,False
3311,1046-47,Dwarf,malachite,male,Garrun,Muckiron,Garrun Muckiron,18,academic,7,no_known_disabilities,False
3312,1046-47,Dwarf,malachite,female,Belga,Bronzeheel,Belga Bronzeheel,18,academic,6,no_known_disabilities,False
3313,1046-47,Dwarf,sandstone,female,Selka,Cartvale,Selka Cartvale,18,academic,8,adhd,False
3314,1046-47,Elf,yew,female,Ithira,Gravethorn,Ithira Gravethorn,23,academic,8,no_known_disabilities,False
3315,1046-47,Dwarf,alabaster,male,Harnel,Hushfallow,Harnel Hushfallow,18,vocational,1,"mental_health_disability,other_neurodivergence",False
3316,1046-47,Dwarf,flint,female,Erla,Stonebar,Erla Stonebar,18,vocational,1,no_known_disabilities,False
3317,1046-47,Elf,rowan,male,Coren,Songroot,Coren Songroot,18,vocational,6,other_neurodivergence,False
3318,1046-47,Dwarf,malachite,male,Bolvik,Torchhaft,Bolvik Torchhaft,23,academic,6,no_known_disabilities,False
3319,1046-47,Elf,holly,female,Aelrin,Greenquill,Aelrin Greenquill,18,academic,8,no_known_disabilities,False
3320,1046-47,Elf,holly,male,Lomir,Dewscroll,Lomir Dewscroll,18,academic,5,no_known_disabilities,False
3321,1046-47,Dwarf,alabaster,male,Edrik,Hearthbind,Edrik Hearthbind,18,academic,3,physical_disability,False
3322,1046-47,Elf,holly,female,Meluin,Lorebloom,Meluin Lorebloom,18,academic,4,no_known_disabilities,True
3323,1046-47,Dwarf,slate,male,Morten,Greylatch,Morten Greylatch,19,academic,5,no_known_disabilities,False
3324,1046-47,Dwarf,flint,female,Halna,Flintroot,Halna Flintroot,18,vocational,2,no_known_disabilities,True
3325,1046-47,Dwarf,flint,male,Jast,Dustmantle,Jast Dustmantle,18,no_qualifications,1,no_known_disabilities,True
3326,1046-47,Dwarf,flint,female,Halna,Cragburrow,Halna Cragburrow,18,vocational,1,no_known_disabilities,True
3327,1046-47,Dwarf,granite,male,Harvik,Stonehelm,Harvik Stonehelm,18,academic,7,no_known_disabilities,False
3328,1046-47,Elf,palm,male,Orven,Tidesong,Orven Tidesong,18,academic,2,no_known_disabilities,False
3329,1046-47,Dwarf,alabaster,male,Halem,Gracestone,Halem Gracestone,18,no_qualifications,1,no_known_disabilities,True
3330,1046-47,Dwarf,sandstone,male,Calrik,Stonebroker,Calrik Stonebroker,18,vocational,6,dyslexia,False
3331,1046-47,Dwarf,granite,female,Aldra,Ironspire,Aldra Ironspire,18,academic,3,adhd,False
3332,1046-47,Dwarf,flint,male,Jast,Ironclout,Jast Ironclout,18,no_qualifications,1,no_known_disabilities,False
3333,1046-47,Dwarf,granite,male,Yorvin,Cragshield,Yorvin Cragshield,18,academic,4,no_known_disabilities,False
3334,1046-47,Elf,holly,female,Venia,Greenquill,Venia Greenquill,18,academic,4,specific_learning_disability,False
3335,1046-47,Elf,yew,neuter,Saenil,Honorflame,Saenil Honorflame,18,academic,7,no_known_disabilities,False
3336,1046-47,Elf,holly,male,Thalion,Inkweaver,Thalion Inkweaver,18,vocational,6,no_known_disabilities,True
3337,1046-47,Dwarf,bismuth,male,Dremel,Echofoil,Dremel Echofoil,18,no_qualifications,2,no_known_disabilities,False
3338,1046-47,Elf,ash,male,Fenrik,Shardflicker,Fenrik Shardflicker,18,academic,2,"adhd,other_neurodivergence",True
3339,1046-47,Dwarf,alabaster,male,Torrel,Kindgrip,Torrel Kindgrip,18,no_qualifications,2,no_known_disabilities,False
3340,1046-47,Elf,holly,female,Solenya,Greenquill,Solenya Greenquill,19,academic,5,dyslexia,False
3341,1046-47,Elf,rowan,male,Thalen,Moondrift,Thalen Moondrift,18,academic,4,no_known_disabilities,False
3342,1046-47,Elf,yew,male,Qorundel,Remembrace,Qorundel Remembrace,18,academic,8,no_known_disabilities,False
3343,1046-47,Elf,holly,male,Caerel,Ritualthorn,Caerel Ritualthorn,18,vocational,6,"mental_health_disability,autistic_spectrum",False
3344,1046-47,Dwarf,granite,male,Yorvin,Ironspire,Yorvin Ironspire,23,academic,7,no_known_disabilities,True
3345,1046-47,Elf,baobab,female,Ysari,Crownweaver,Ysari Crownweaver,25,academic,5,dyslexia,False
3346,1046-47,Dwarf,alabaster,neuter,Lior,Steadmarble,Lior Steadmarble,18,vocational,1,no_known_disabilities,True
3347,1046-47,Dwarf,malachite,female,Bronna,Deepforge,Bronna Deepforge,18,vocational,3,no_known_disabilities,False
3348,1046-47,Elf,rowan,female,Mialin,Starpetal,Mialin Starpetal,18,vocational,6,no_known_disabilities,False
3349,1046-47,Elf,ash,female,Ysolde,Ashmantle,Ysolde Ashmantle,18,academic,5,no_known_disabilities,False
3350,1046-47,Elf,ash,male,Kaevan,Pyrelatch,Kaevan Pyrelatch,18,academic,3,autistic_spectrum,False
3351,1046-47,Dwarf,slate,female,Ilka,Boltline,Ilka Boltline,18,academic,6,no_known_disabilities,False
3352,1046-47,Dwarf,flint,female,Grinna,Coaljaw,Grinna Coaljaw,18,vocational,3,dyslexia,False
3353,1046-47,Elf,holly,male,Elarion,Leafillum,Elarion Leafillum,18,academic,5,no_known_disabilities,False
3354,1046-47,Dwarf,malachite,male,Drogan,Deepforge,Drogan Deepforge,18,academic,3,no_known_disabilities,False
3355,1046-47,Dwarf,alabaster,male,Jemin,Mirebind,Jemin Mirebind,18,no_qualifications,1,autistic_spectrum,True
3356,1046-47,Elf,holly,female,Meluin,Quietscribe,Meluin Quietscribe,18,academic,6,no_known_disabilities,True
3357,1046-47,Elf,baobab,male,Virellan,Vaultblossom,Virellan Vaultblossom,18,academic,6,specific_learning_disability,False
3358,1046-47,Dwarf,bismuth,male,Calo,Prismweft,Calo Prismweft,18,no_qualifications,1,autistic_spectrum,True
3359,1046-47,Elf,rowan,male,Neren,Fogwhisper,Neren Fogwhisper,18,academic,7,no_known_disabilities,False
3360,1046-47,Dwarf,granite,male,Karik,Bouldershield,Karik Bouldershield,18,no_qualifications,7,physical_disability,False
3361,1046-47,Dwarf,flint,male,Varg,Slagvein,Varg Slagvein,18,no_qualifications,4,no_known_disabilities,False
3362,1046-47,Elf,holly,female,Meluin,Lorebloom,Meluin Lorebloom,18,vocational,7,no_known_disabilities,False
3363,1046-47,Dwarf,alabaster,neuter,Lior,Lowbrace,Lior Lowbrace,18,no_qualifications,2,no_known_disabilities,True
3364,1046-47,Dwarf,alabaster,male,Rivin,Mirebind,Rivin Mirebind,18,academic,1,no_known_disabilities,False
3365,1046-47,Elf,yew,female,Virella,Honorflame,Virella Honorflame,18,academic,6,adhd,False
3366,1046-47,Dwarf,slate,male,Frinn,Rulestone,Frinn Rulestone,18,vocational,7,other_neurodivergence,False
3367,1046-47,Dwarf,malachite,neuter,Enni,Weldspark,Enni Weldspark,18,academic,2,adhd,True
3368,1046-47,Dwarf,bismuth,male,Calo,Schemelight,Calo Schemelight,20,academic,5,no_known_disabilities,False
3369,1046-47,Dwarf,obsidian,neuter,Lorin,Deepchant,Lorin Deepchant,18,academic,7,mental_health_disability,False
3370,1046-47,Elf,baobab,male,Daevor,Silkenroot,Daevor Silkenroot,18,academic,3,no_known_disabilities,True
3371,1046-47,Elf,rowan,female,Naela,Nightfern,Naela Nightfern,25,vocational,1,no_known_disabilities,False
3372,1046-47,Elf,ash,neuter,Brynn,Flameborn,Brynn Flameborn,18,academic,6,no_known_disabilities,False
3373,1046-47,Dwarf,slate,male,Droven,Planeforge,Droven Planeforge,18,academic,3,no_known_disabilities,False
3374,1046-47,Elf,baobab,male,Aerion,Highbark,Aerion Highbark,18,academic,3,blind_or_visually_impaired,True
3375,1046-47,Elf,rowan,male,Neren,Nightfern,Neren Nightfern,18,vocational,3,no_known_disabilities,False
3376,1046-47,Elf,yew,male,Therenil,Pactweaver,Therenil Pactweaver,18,vocational,7,no_known_disabilities,False
3377,1046-47,Dwarf,alabaster,female,Renya,Hopegrind,Renya Hopegrind,18,vocational,2,no_known_disabilities,True
3378,1046-47,Dwarf,slate,female,Erra,Steelmark,Erra Steelmark,18,vocational,4,no_known_disabilities,False
3379,1046-47,Dwarf,flint,male,Ulrik,Deepgrit,Ulrik Deepgrit,18,academic,3,no_known_disabilities,True
3380,1046-47,Dwarf,alabaster,neuter,Orien,Quietlock,Orien Quietlock,18,academic,2,"mental_health_disability,deaf_or_hearing_impaired",True
3381,1046-47,Dwarf,slate,male,Ernin,Gridforge,Ernin Gridforge,18,academic,4,no_known_disabilities,True
3382,1046-47,Dwarf,bismuth,female,Tirra,Prismweft,Tirra Prismweft,18,academic,4,no_known_disabilities,True
3383,1046-47,Dwarf,flint,male,Brann,Oregrind,Brann Oregrind,18,no_qualifications,3,no_known_disabilities,True
3384,1046-47,Dwarf,flint,female,Marnie,Pickshard,Marnie Pickshard,18,no_qualifications,2,no_known_disabilities,False
3385,1046-47,Dwarf,granite,female,Thrida,Grimward,Thrida Grimward,18,academic,1,no_known_disabilities,True
3386,1046-47,Dwarf,alabaster,male,Halem,Steadmarble,Halem Steadmarble,18,vocational,2,dyslexia,True
3387,1046-47,Dwarf,flint,male,Fennik,Shardback,Fennik Shardback,18,no_qualifications,1,no_known_disabilities,True
3388,1046-47,Elf,holly,male,Ferion,Ferntext,Ferion Ferntext,18,academic,6,physical_disability,False
3389,1046-47,Dwarf,flint,male,Dorrik,Tunnelbrace,Dorrik Tunnelbrace,18,no_qualifications,1,no_known_disabilities,False
3390,1046-47,Elf,yew,neuter,Melvaen,Yewmantle,Melvaen Yewmantle,18,vocational,6,other_neurodivergence,True
3391,1046-47,Dwarf,malachite,male,Dorek,Rockmantle,Dorek Rockmantle,18,vocational,7,no_known_disabilities,False
3392,1046-47,Elf,ash,female,Emberyn,Thunderroot,Emberyn Thunderroot,18,academic,5,no_known_disabilities,True
3393,1046-47,Dwarf,sandstone,female,Reya,Hearthtrader,Reya Hearthtrader,18,vocational,4,no_known_disabilities,True
3394,1046-47,Elf,ash,male,Varek,Firestride,Varek Firestride,18,vocational,3,"mental_health_disability,dyslexia",True
3395,1046-47,Dwarf,sandstone,neuter,Sylen,Clayhaven,Sylen Clayhaven,18,academic,7,no_known_disabilities,False
3396,1046-47,Dwarf,slate,female,Nira,Boltline,Nira Boltline,18,vocational,5,deaf_or_hearing_impaired,False
3397,1046-47,Elf,baobab,female,Serenya,Crownweaver,Serenya Crownweaver,18,academic,8,autistic_spectrum,False
3398,1046-47,Dwarf,slate,female,Nerra,Scrivenstone,Nerra Scrivenstone,18,academic,5,autistic_spectrum,False
3399,1046-47,Dwarf,flint,female,Droga,Chiselhand,Droga Chiselhand,18,no_qualifications,1,no_known_disabilities,False
3400,1046-47,Elf,holly,female,Vanya,Lorebloom,Vanya Lorebloom,18,academic,4,no_known_disabilities,True
3401,1046-47,Elf,yew,female,Saelith,Remembrace,Saelith Remembrace,18,academic,7,no_known_disabilities,False
3402,1046-47,Elf,holly,male,Vaelis,Greenquill,Vaelis Greenquill,18,academic,8,no_known_disabilities,False
3403,1046-47,Dwarf,alabaster,female,Serra,Kindgrip,Serra Kindgrip,18,vocational,1,mental_health_disability,True
3404,1046-47,Elf,rowan,female,Lyselle,Starpetal,Lyselle Starpetal,18,no_qualifications,7,no_known_disabilities,False
3405,1046-47,Elf,yew,neuter,Aluin,Boughwitness,Aluin Boughwitness,18,academic,7,no_known_disabilities,False
3406,1046-47,Dwarf,flint,male,Durgan,Brickgrind,Durgan Brickgrind,18,vocational,2,no_known_disabilities,False
3407,1046-47,Elf,holly,male,Orien,Whisperfolio,Orien Whisperfolio,18,academic,6,no_known_disabilities,False
3408,1046-47,Dwarf,flint,male,Durgan,Pickshard,Durgan Pickshard,18,vocational,2,no_known_disabilities,True
3409,1046-47,Dwarf,malachite,female,Anra,Deepforge,Anra Deepforge,18,academic,3,no_known_disabilities,False
3410,1046-47,Elf,yew,male,Vaerion,Barkscroll,Vaerion Barkscroll,18,no_qualifications,6,no_known_disabilities,False
3411,1046-47,Elf,yew,neuter,Saenil,Thorncounsel,Saenil Thorncounsel,18,academic,7,no_known_disabilities,False
3412,1046-47,Dwarf,alabaster,male,Darel,Claymantle,Darel Claymantle,18,no_qualifications,1,no_known_disabilities,False
3413,1046-47,Dwarf,malachite,female,Thera,Steelshaper,Thera Steelshaper,18,academic,5,no_known_disabilities,False
3414,1046-47,Dwarf,granite,female,Tilda,Ironspire,Tilda Ironspire,18,vocational,7,no_known_disabilities,True
3415,1046-47,Dwarf,flint,female,Dagna,Chiselhand,Dagna Chiselhand,18,vocational,4,no_known_disabilities,True
3416,1046-47,Dwarf,flint,male,Jarn,Tunnelbrace,Jarn Tunnelbrace,19,vocational,1,"adhd,blind_or_visually_impaired",True
3417,1046-47,Dwarf,slate,female,Brenna,Bluechalk,Brenna Bluechalk,18,academic,2,no_known_disabilities,True
3418,1046-47,Dwarf,flint,female,Elka,Pickshard,Elka Pickshard,18,no_qualifications,2,other_neurodivergence,True
3419,1046-47,Dwarf,flint,female,Elska,Pickshard,Elska Pickshard,21,academic,5,"adhd,deaf_or_hearing_impaired",False
3420,1046-47,Elf,baobab,female,Qiraen,Deepveil,Qiraen Deepveil,20,vocational,2,mental_health_disability,False
3421,1046-47,Elf,rowan,male,Thairon,Cloudwhistle,Thairon Cloudwhistle,18,vocational,8,no_known_disabilities,False
3422,1046-47,Dwarf,malachite,male,Bolvik,Ironcoil,Bolvik Ironcoil,18,academic,8,communication_difficulties,False
3423,1046-47,Dwarf,alabaster,male,Jonel,Hopegrind,Jonel Hopegrind,18,academic,4,no_known_disabilities,True
3424,1046-47,Dwarf,alabaster,female,Enia,Homehewer,Enia Homehewer,18,academic,1,"mental_health_disability,specific_learning_disability",True
3425,1046-47,Dwarf,granite,male,Drogar,Rockwarden,Drogar Rockwarden,18,academic,5,no_known_disabilities,False
3426,1046-47,Elf,yew,male,Valreth,Yewmantle,Valreth Yewmantle,18,vocational,8,autistic_spectrum,False
3427,1046-47,Elf,holly,neuter,Serel,Boughchant,Serel Boughchant,24,academic,8,blind_or_visually_impaired,False
3428,1046-47,Elf,holly,male,Emroth,Inkweaver,Emroth Inkweaver,18,vocational,6,physical_disability,False
3429,1046-47,Dwarf,sandstone,male,Bram,Talkwhistle,Bram Talkwhistle,18,vocational,2,no_known_disabilities,True
3430,1046-47,Elf,holly,female,Riella,Ritualthorn,Riella Ritualthorn,18,academic,7,no_known_disabilities,False
3431,1046-47,Dwarf,obsidian,female,Telsa,Oraclegaze,Telsa Oraclegaze,22,academic,7,"physical_disability,mental_health_disability",False
3432,1046-47,Elf,ash,female,Saelith,Flameborn,Saelith Flameborn,18,academic,3,no_known_disabilities,True
3433,1046-47,Elf,rowan,neuter,Faelen,Cloudwhistle,Faelen Cloudwhistle,18,academic,8,adhd,False
3434,1046-47,Dwarf,granite,male,Bromdir,Bastionhold,Bromdir Bastionhold,18,academic,7,adhd,False
3435,1046-47,Dwarf,bismuth,female,Nessa,Gemlace,Nessa Gemlace,18,academic,8,no_known_disabilities,False
